# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Gross Wing B (T + D),0,MLEIZEOZLS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,33
# x,y,z,u,w
8.313912263439783601e+02, -2.110784401684729232e+02, -5.456575228282570578e+00, 3.200000000000000178e+00, 1.000000000000000000e+00
8.086278496397259232e+02, -2.110772128432885211e+02, -5.371198152625822786e+00, 3.200000000000000178e+00, 1.124500000000000055e+00
7.858656526061033674e+02, -2.110735316617334547e+02, -5.115122158971912469e+00, 3.200000000000000178e+00, 1.249000000000000110e+00
7.631060164446138288e+02, -2.110673978148049912e+02, -4.688430097295340993e+00, 3.200000000000000178e+00, 1.373499999999999943e+00
7.403503223567604437e+02, -2.110588124935003407e+02, -4.091204817570615049e+00, 3.200000000000000178e+00, 1.497999999999999998e+00
7.175998246354465664e+02, -2.110477771896764807e+02, -3.323550098641829376e+00, 3.200000000000000178e+00, 1.622500000000000053e+00
6.948556664160591936e+02, -2.110342946370053880e+02, -2.385656104386940424e+00, 3.200000000000000178e+00, 1.746999999999999886e+00
6.721190621638269249e+02, -2.110183678892067007e+02, -1.277735262331234356e+00, 3.200000000000000178e+00, 1.871499999999999941e+00
6.493912263439783601e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 3.200000000000000178e+00, 2.000000000000000000e+00
6.721190621638268112e+02, -2.109816321107933277e+02, 1.277735262331229915e+00, 3.200000000000000178e+00, 2.128499999999999837e+00
6.948556664160590799e+02, -2.109657053629946404e+02, 2.385656104386939091e+00, 3.200000000000000178e+00, 2.253000000000000114e+00
7.175998246354465664e+02, -2.109522228103235477e+02, 3.323550098641828487e+00, 3.200000000000000178e+00, 2.377499999999999947e+00
7.403503223567603300e+02, -2.109411875064997162e+02, 4.091204817570612384e+00, 3.200000000000000178e+00, 2.501999999999999780e+00
7.631060164446137151e+02, -2.109326021851950372e+02, 4.688430097295340104e+00, 3.200000000000000178e+00, 2.626500000000000057e+00
7.858656526061033674e+02, -2.109264683382665737e+02, 5.115122158971909805e+00, 3.200000000000000178e+00, 2.750999999999999890e+00
8.086278496397256959e+02, -2.109227871567115358e+02, 5.371198152625821898e+00, 3.200000000000000178e+00, 2.875499999999999723e+00
8.313912263439783601e+02, -2.109215598315271336e+02, 5.456575228282570578e+00, 3.200000000000000178e+00, 3.000000000000000000e+00
8.541546030482309106e+02, -2.109227871567115358e+02, 5.371198152625821898e+00, 3.200000000000000178e+00, 3.124500000000000277e+00
8.769168000818535802e+02, -2.109264683382665737e+02, 5.115122158971908028e+00, 3.200000000000000178e+00, 3.249000000000000110e+00
8.996764362433430051e+02, -2.109326021851950372e+02, 4.688430097295337440e+00, 3.200000000000000178e+00, 3.373499999999999943e+00
9.224321303311963902e+02, -2.109411875064997162e+02, 4.091204817570612384e+00, 3.200000000000000178e+00, 3.498000000000000220e+00
9.451826280525101538e+02, -2.109522228103235477e+02, 3.323550098641832484e+00, 3.200000000000000178e+00, 3.622500000000000053e+00
9.679267862718972992e+02, -2.109657053629946404e+02, 2.385656104386947085e+00, 3.200000000000000178e+00, 3.746999999999999886e+00
9.906633905241296816e+02, -2.109816321107933277e+02, 1.277735262331237687e+00, 3.200000000000000178e+00, 3.871500000000000163e+00
1.013391226343978360e+03, -2.110000000000000000e+02, 0.000000000000000000e+00, 3.200000000000000178e+00, 4.000000000000000000e+00
1.015857327567029756e+03, -2.170000000000000000e+02, 0.000000000000000000e+00, 3.399999999999999911e+00, 0.000000000000000000e+00
9.941285174975042764e+02, -2.170367357784133446e+02, -1.220733864653045675e+00, 3.399999999999999911e+00, 1.285000000000000031e-01
9.723913244211942128e+02, -2.170685892740107761e+02, -2.279228946634831221e+00, 3.399999999999999911e+00, 2.530000000000000027e-01
9.506469094202416272e+02, -2.170955543793529046e+02, -3.175282295082569206e+00, 3.399999999999999911e+00, 3.775000000000000022e-01
9.288964335767876719e+02, -2.171176249870006245e+02, -3.908690959133473974e+00, 3.399999999999999911e+00, 5.020000000000000018e-01
9.071409897785104022e+02, -2.171347956296099255e+02, -4.479273258362423960e+00, 3.399999999999999911e+00, 6.265000000000000568e-01
8.853817771845588140e+02, -2.171470633234668810e+02, -4.886930043631752874e+00, 3.399999999999999911e+00, 7.510000000000000009e-01
8.636201162842821759e+02, -2.171544256865769853e+02, -5.131582161009860421e+00, 3.399999999999999911e+00, 8.754999999999999449e-01
8.418573275670298699e+02, -2.171568803369457896e+02, -5.213150456565141866e+00, 3.399999999999999911e+00, 1.000000000000000000e+00
8.200945388497773365e+02, -2.171544256865769853e+02, -5.131582161009862197e+00, 3.399999999999999911e+00, 1.124500000000000055e+00
7.983328779495009258e+02, -2.171470633234668810e+02, -4.886930043631753762e+00, 3.399999999999999911e+00, 1.249000000000000110e+00
7.765736653555494513e+02, -2.171347956296099255e+02, -4.479273258362423960e+00, 3.399999999999999911e+00, 1.373499999999999943e+00
7.548182215572720679e+02, -2.171176249870006245e+02, -3.908690959133473974e+00, 3.399999999999999911e+00, 1.497999999999999998e+00
7.330677457138181126e+02, -2.170955543793529046e+02, -3.175282295082568762e+00, 3.399999999999999911e+00, 1.622500000000000053e+00
7.113233307128652996e+02, -2.170685892740107761e+02, -2.279228946634830777e+00, 3.399999999999999911e+00, 1.746999999999999886e+00
6.895861376365553497e+02, -2.170367357784133446e+02, -1.220733864653045009e+00, 3.399999999999999911e+00, 1.871499999999999941e+00
6.678573275670298699e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 3.399999999999999911e+00, 2.000000000000000000e+00
6.895861376365553497e+02, -2.169632642215866269e+02, 1.220733864653041012e+00, 3.399999999999999911e+00, 2.128499999999999837e+00
7.113233307128652996e+02, -2.169314107259892239e+02, 2.279228946634829889e+00, 3.399999999999999911e+00, 2.253000000000000114e+00
7.330677457138179989e+02, -2.169044456206470670e+02, 3.175282295082568318e+00, 3.399999999999999911e+00, 2.377499999999999947e+00
7.548182215572719542e+02, -2.168823750129993755e+02, 3.908690959133472198e+00, 3.399999999999999911e+00, 2.501999999999999780e+00
7.765736653555495650e+02, -2.168652043703900176e+02, 4.479273258362422183e+00, 3.399999999999999911e+00, 2.626500000000000057e+00
7.983328779495009258e+02, -2.168529366765330906e+02, 4.886930043631751985e+00, 3.399999999999999911e+00, 2.750999999999999890e+00
8.200945388497773365e+02, -2.168455743134230147e+02, 5.131582161009859533e+00, 3.399999999999999911e+00, 2.875499999999999723e+00
8.418573275670298699e+02, -2.168431196630542104e+02, 5.213150456565141866e+00, 3.399999999999999911e+00, 3.000000000000000000e+00
8.636201162842822896e+02, -2.168455743134230147e+02, 5.131582161009859533e+00, 3.399999999999999911e+00, 3.124500000000000277e+00
8.853817771845588140e+02, -2.168529366765330906e+02, 4.886930043631751985e+00, 3.399999999999999911e+00, 3.249000000000000110e+00
9.071409897785104022e+02, -2.168652043703900176e+02, 4.479273258362420407e+00, 3.399999999999999911e+00, 3.373499999999999943e+00
9.288964335767876719e+02, -2.168823750129993755e+02, 3.908690959133472198e+00, 3.399999999999999911e+00, 3.498000000000000220e+00
9.506469094202413999e+02, -2.169044456206470670e+02, 3.175282295082572759e+00, 3.399999999999999911e+00, 3.622500000000000053e+00
9.723913244211942128e+02, -2.169314107259892239e+02, 2.279228946634836994e+00, 3.399999999999999911e+00, 3.746999999999999886e+00
9.941285174975041627e+02, -2.169632642215866269e+02, 1.220733864653048339e+00, 3.399999999999999911e+00, 3.871500000000000163e+00
1.015857327567029756e+03, -2.170000000000000000e+02, 0.000000000000000000e+00, 3.399999999999999911e+00, 4.000000000000000000e+00
1.018323428790081266e+03, -2.230000000000000000e+02, 0.000000000000000000e+00, 3.600000000000000089e+00, 0.000000000000000000e+00
9.975936444708787576e+02, -2.230551036676200169e+02, -1.163732466974856550e+00, 3.600000000000000089e+00, 1.285000000000000031e-01
9.768558625704911265e+02, -2.231028839110161357e+02, -2.172801788882721130e+00, 3.600000000000000089e+00, 2.530000000000000027e-01
9.561111907879731007e+02, -2.231433315690293853e+02, -3.027014491523308592e+00, 3.600000000000000089e+00, 3.775000000000000022e-01
9.353607368223790672e+02, -2.231764374805009652e+02, -3.726177100696332456e+00, 3.600000000000000089e+00, 5.020000000000000018e-01
9.146055433136776855e+02, -2.232021934444149451e+02, -4.270116419429506038e+00, 3.600000000000000089e+00, 6.265000000000000568e-01
8.938467542872640479e+02, -2.232205949852003641e+02, -4.658737928291595054e+00, 3.600000000000000089e+00, 7.510000000000000009e-01
8.730856295203334412e+02, -2.232316385298655064e+02, -4.891966169393898056e+00, 3.600000000000000089e+00, 8.754999999999999449e-01
8.523234287900812660e+02, -2.232353205054187129e+02, -4.969725684847711378e+00, 3.600000000000000089e+00, 1.000000000000000000e+00
8.315612280598290909e+02, -2.232316385298655064e+02, -4.891966169393899833e+00, 3.600000000000000089e+00, 1.124500000000000055e+00
8.108001032928987115e+02, -2.232205949852003641e+02, -4.658737928291596830e+00, 3.600000000000000089e+00, 1.249000000000000110e+00
7.900413142664850739e+02, -2.232021934444149451e+02, -4.270116419429506038e+00, 3.600000000000000089e+00, 1.373499999999999943e+00
7.692861207577836922e+02, -2.231764374805009652e+02, -3.726177100696332900e+00, 3.600000000000000089e+00, 1.497999999999999998e+00
7.485356667921896587e+02, -2.231433315690293853e+02, -3.027014491523308592e+00, 3.600000000000000089e+00, 1.622500000000000053e+00
7.277909950096715193e+02, -2.231028839110161357e+02, -2.172801788882720686e+00, 3.600000000000000089e+00, 1.746999999999999886e+00
7.070532131092838881e+02, -2.230551036676200738e+02, -1.163732466974855662e+00, 3.600000000000000089e+00, 1.871499999999999941e+00
6.863234287900813797e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 3.600000000000000089e+00, 2.000000000000000000e+00
7.070532131092838881e+02, -2.229448963323799831e+02, 1.163732466974851887e+00, 3.600000000000000089e+00, 2.128499999999999837e+00
7.277909950096714056e+02, -2.228971160889838643e+02, 2.172801788882719798e+00, 3.600000000000000089e+00, 2.253000000000000114e+00
7.485356667921896587e+02, -2.228566684309706147e+02, 3.027014491523307704e+00, 3.600000000000000089e+00, 2.377499999999999947e+00
7.692861207577836922e+02, -2.228235625194990916e+02, 3.726177100696331124e+00, 3.600000000000000089e+00, 2.501999999999999780e+00
7.900413142664851875e+02, -2.227978065555850549e+02, 4.270116419429505150e+00, 3.600000000000000089e+00, 2.626500000000000057e+00
8.108001032928987115e+02, -2.227794050147996927e+02, 4.658737928291595054e+00, 3.600000000000000089e+00, 2.750999999999999890e+00
8.315612280598288635e+02, -2.227683614701345505e+02, 4.891966169393898056e+00, 3.600000000000000089e+00, 2.875499999999999723e+00
8.523234287900812660e+02, -2.227646794945813440e+02, 4.969725684847711378e+00, 3.600000000000000089e+00, 3.000000000000000000e+00
8.730856295203336686e+02, -2.227683614701345505e+02, 4.891966169393898056e+00, 3.600000000000000089e+00, 3.124500000000000277e+00
8.938467542872641616e+02, -2.227794050147996927e+02, 4.658737928291593278e+00, 3.600000000000000089e+00, 3.249000000000000110e+00
9.146055433136776855e+02, -2.227978065555850549e+02, 4.270116419429503374e+00, 3.600000000000000089e+00, 3.373499999999999943e+00
9.353607368223790672e+02, -2.228235625194990916e+02, 3.726177100696331124e+00, 3.600000000000000089e+00, 3.498000000000000220e+00
9.561111907879728733e+02, -2.228566684309706147e+02, 3.027014491523311701e+00, 3.600000000000000089e+00, 3.622500000000000053e+00
9.768558625704908991e+02, -2.228971160889838643e+02, 2.172801788882727347e+00, 3.600000000000000089e+00, 3.746999999999999886e+00
9.975936444708785302e+02, -2.229448963323799831e+02, 1.163732466974859214e+00, 3.600000000000000089e+00, 3.871500000000000163e+00
1.018323428790081266e+03, -2.230000000000000000e+02, 0.000000000000000000e+00, 3.600000000000000089e+00, 4.000000000000000000e+00
1.020789530013132662e+03, -2.290000000000000000e+02, 0.000000000000000000e+00, 3.799999999999999822e+00, 0.000000000000000000e+00
1.001058771444253352e+03, -2.290734715568266893e+02, -1.106731069296667203e+00, 3.799999999999999822e+00, 1.285000000000000031e-01
9.813204007197879264e+02, -2.291371785480215237e+02, -2.066374631130611483e+00, 3.799999999999999822e+00, 2.530000000000000027e-01
9.615754721557043467e+02, -2.291911087587058375e+02, -2.878746687964047979e+00, 3.799999999999999822e+00, 3.775000000000000022e-01
9.418250400679703489e+02, -2.292352499740012490e+02, -3.543663242259191826e+00, 3.799999999999999822e+00, 5.020000000000000018e-01
9.220700968488449689e+02, -2.292695912592198795e+02, -4.060959580496588117e+00, 3.799999999999999822e+00, 6.265000000000000568e-01
9.023117313899693954e+02, -2.292941266469337620e+02, -4.430545812951437235e+00, 3.799999999999999822e+00, 7.510000000000000009e-01
8.825511427563849338e+02, -2.293088513731539706e+02, -4.652350177777935691e+00, 3.799999999999999822e+00, 8.754999999999999449e-01
8.627895300131327758e+02, -2.293137606738915792e+02, -4.726300913130281778e+00, 3.799999999999999822e+00, 1.000000000000000000e+00
8.430279172698805041e+02, -2.293088513731539706e+02, -4.652350177777938356e+00, 3.799999999999999822e+00, 1.124500000000000055e+00
8.232673286362962699e+02, -2.292941266469337620e+02, -4.430545812951439011e+00, 3.799999999999999822e+00, 1.249000000000000110e+00
8.035089631774206964e+02, -2.292695912592198795e+02, -4.060959580496589894e+00, 3.799999999999999822e+00, 1.373499999999999943e+00
7.837540199582953164e+02, -2.292352499740012490e+02, -3.543663242259192270e+00, 3.799999999999999822e+00, 1.497999999999999998e+00
7.640035878705613186e+02, -2.291911087587058375e+02, -2.878746687964047979e+00, 3.799999999999999822e+00, 1.622500000000000053e+00
7.442586593064777389e+02, -2.291371785480215237e+02, -2.066374631130611483e+00, 3.799999999999999822e+00, 1.746999999999999886e+00
7.245202885820124266e+02, -2.290734715568267177e+02, -1.106731069296666536e+00, 3.799999999999999822e+00, 1.871499999999999941e+00
7.047895300131328895e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 3.799999999999999822e+00, 2.000000000000000000e+00
7.245202885820121992e+02, -2.289265284431732539e+02, 1.106731069296662984e+00, 3.799999999999999822e+00, 2.128499999999999837e+00
7.442586593064776253e+02, -2.288628214519784478e+02, 2.066374631130610595e+00, 3.799999999999999822e+00, 2.253000000000000114e+00
7.640035878705612049e+02, -2.288088912412941340e+02, 2.878746687964047979e+00, 3.799999999999999822e+00, 2.377499999999999947e+00
7.837540199582953164e+02, -2.287647500259987510e+02, 3.543663242259190937e+00, 3.799999999999999822e+00, 2.501999999999999780e+00
8.035089631774208101e+02, -2.287304087407800637e+02, 4.060959580496588117e+00, 3.799999999999999822e+00, 2.626500000000000057e+00
8.232673286362962699e+02, -2.287058733530662096e+02, 4.430545812951437235e+00, 3.799999999999999822e+00, 2.750999999999999890e+00
8.430279172698805041e+02, -2.286911486268460294e+02, 4.652350177777936580e+00, 3.799999999999999822e+00, 2.875499999999999723e+00
8.627895300131327758e+02, -2.286862393261084208e+02, 4.726300913130281778e+00, 3.799999999999999822e+00, 3.000000000000000000e+00
8.825511427563850475e+02, -2.286911486268460294e+02, 4.652350177777936580e+00, 3.799999999999999822e+00, 3.124500000000000277e+00
9.023117313899693954e+02, -2.287058733530662096e+02, 4.430545812951437235e+00, 3.799999999999999822e+00, 3.249000000000000110e+00
9.220700968488449689e+02, -2.287304087407800637e+02, 4.060959580496586341e+00, 3.799999999999999822e+00, 3.373499999999999943e+00
9.418250400679703489e+02, -2.287647500259987510e+02, 3.543663242259190937e+00, 3.799999999999999822e+00, 3.498000000000000220e+00
9.615754721557041194e+02, -2.288088912412941340e+02, 2.878746687964051532e+00, 3.799999999999999822e+00, 3.622500000000000053e+00
9.813204007197878127e+02, -2.288628214519784478e+02, 2.066374631130617701e+00, 3.799999999999999822e+00, 3.746999999999999886e+00
1.001058771444253011e+03, -2.289265284431732539e+02, 1.106731069296669867e+00, 3.799999999999999822e+00, 3.871500000000000163e+00
1.020789530013132662e+03, -2.290000000000000000e+02, 0.000000000000000000e+00, 3.799999999999999822e+00, 4.000000000000000000e+00
1.023255631236184172e+03, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.004523898417627834e+03, -2.350918394460333900e+02, -1.049729671618477855e+00, 4.000000000000000000e+00, 1.285000000000000031e-01
9.857849388690847263e+02, -2.351714731850269118e+02, -1.959947473378501392e+00, 4.000000000000000000e+00, 2.530000000000000027e-01
9.670397535234358202e+02, -2.352388859483823182e+02, -2.730478884404786921e+00, 4.000000000000000000e+00, 3.775000000000000022e-01
9.482893433135617443e+02, -2.352940624675015613e+02, -3.361149383822050307e+00, 4.000000000000000000e+00, 5.020000000000000018e-01
9.295346503840122523e+02, -2.353369890740248707e+02, -3.851802741563670196e+00, 4.000000000000000000e+00, 6.265000000000000568e-01
9.107767084926747430e+02, -2.353676583086672167e+02, -4.202353697611279415e+00, 4.000000000000000000e+00, 7.510000000000000009e-01
8.920166559924363128e+02, -2.353860642164424917e+02, -4.412734186161973327e+00, 4.000000000000000000e+00, 8.754999999999999449e-01
8.732556312361842856e+02, -2.353922008423644741e+02, -4.482876141412852178e+00, 4.000000000000000000e+00, 1.000000000000000000e+00
8.544946064799321448e+02, -2.353860642164424917e+02, -4.412734186161976879e+00, 4.000000000000000000e+00, 1.124500000000000055e+00
8.357345539796939420e+02, -2.353676583086672167e+02, -4.202353697611281191e+00, 4.000000000000000000e+00, 1.249000000000000110e+00
8.169766120883563190e+02, -2.353369890740248707e+02, -3.851802741563671972e+00, 4.000000000000000000e+00, 1.373499999999999943e+00
7.982219191588069407e+02, -2.352940624675015613e+02, -3.361149383822051195e+00, 4.000000000000000000e+00, 1.497999999999999998e+00
7.794715089489328648e+02, -2.352388859483823182e+02, -2.730478884404787365e+00, 4.000000000000000000e+00, 1.622500000000000053e+00
7.607263236032838449e+02, -2.351714731850269118e+02, -1.959947473378501392e+00, 4.000000000000000000e+00, 1.746999999999999886e+00
7.419873640547409650e+02, -2.350918394460334184e+02, -1.049729671618477411e+00, 4.000000000000000000e+00, 1.871499999999999941e+00
7.232556312361843993e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
7.419873640547407376e+02, -2.349081605539665816e+02, 1.049729671618473859e+00, 4.000000000000000000e+00, 2.128499999999999837e+00
7.607263236032838449e+02, -2.348285268149730882e+02, 1.959947473378500948e+00, 4.000000000000000000e+00, 2.253000000000000114e+00
7.794715089489327511e+02, -2.347611140516176818e+02, 2.730478884404787365e+00, 4.000000000000000000e+00, 2.377499999999999947e+00
7.982219191588069407e+02, -2.347059375324984387e+02, 3.361149383822050307e+00, 4.000000000000000000e+00, 2.501999999999999780e+00
8.169766120883565463e+02, -2.346630109259751009e+02, 3.851802741563671084e+00, 4.000000000000000000e+00, 2.626500000000000057e+00
8.357345539796939420e+02, -2.346323416913327833e+02, 4.202353697611279415e+00, 4.000000000000000000e+00, 2.750999999999999890e+00
8.544946064799321448e+02, -2.346139357835575368e+02, 4.412734186161975103e+00, 4.000000000000000000e+00, 2.875499999999999723e+00
8.732556312361842856e+02, -2.346077991576355259e+02, 4.482876141412852178e+00, 4.000000000000000000e+00, 3.000000000000000000e+00
8.920166559924364265e+02, -2.346139357835575368e+02, 4.412734186161975103e+00, 4.000000000000000000e+00, 3.124500000000000277e+00
9.107767084926747430e+02, -2.346323416913327833e+02, 4.202353697611279415e+00, 4.000000000000000000e+00, 3.249000000000000110e+00
9.295346503840122523e+02, -2.346630109259751009e+02, 3.851802741563669308e+00, 4.000000000000000000e+00, 3.373499999999999943e+00
9.482893433135617443e+02, -2.347059375324984387e+02, 3.361149383822050307e+00, 4.000000000000000000e+00, 3.498000000000000220e+00
9.670397535234355928e+02, -2.347611140516176818e+02, 2.730478884404790918e+00, 4.000000000000000000e+00, 3.622500000000000053e+00
9.857849388690844989e+02, -2.348285268149730882e+02, 1.959947473378507610e+00, 4.000000000000000000e+00, 3.746999999999999886e+00
1.004523898417627493e+03, -2.349081605539665816e+02, 1.049729671618480520e+00, 4.000000000000000000e+00, 3.871500000000000163e+00
1.023255631236184172e+03, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00
1.056869575157510553e+03, -2.898995159763116476e+02, 1.114052019377572478e+01, 4.200000000000000178e+00, 0.000000000000000000e+00
1.040522490581247439e+03, -2.900071445757783977e+02, 1.010702224154435314e+01, 4.200000000000000178e+00, 1.285000000000000031e-01
1.024168201592271316e+03, -2.901032400582512878e+02, 9.195163738386222363e+00, 4.200000000000000178e+00, 2.530000000000000027e-01
1.007807580939618788e+03, -2.901877868755739769e+02, 8.405103204958635388e+00, 4.200000000000000178e+00, 3.775000000000000022e-01
9.914415013723260017e+02, -2.902607694795904081e+02, 7.736999161918901358e+00, 4.200000000000000178e+00, 5.020000000000000018e-01
9.750707844313760688e+02, -2.903221739005005020e+02, 7.190993806296551050e+00, 4.200000000000000178e+00, 6.265000000000000568e-01
9.586963320965004414e+02, -2.903719919378331724e+02, 6.767168010323674210e+00, 4.200000000000000178e+00, 7.510000000000000009e-01
9.423191377748581772e+02, -2.904102166974251986e+02, 6.465588307461397122e+00, 4.200000000000000178e+00, 8.754999999999999449e-01
9.259401948736081067e+02, -2.904368412851132462e+02, 6.286321231170864721e+00, 4.200000000000000178e+00, 1.000000000000000000e+00
9.095603519338892511e+02, -2.904518608679956628e+02, 6.229412480011962572e+00, 4.200000000000000178e+00, 1.124500000000000055e+00
8.931804580791068702e+02, -2.904552781208407168e+02, 6.294828594807860611e+00, 4.200000000000000178e+00, 1.249000000000000110e+00
8.768015075898169925e+02, -2.904470974109900112e+02, 6.482517372414579704e+00, 4.200000000000000178e+00, 1.373499999999999943e+00
8.604244947465771247e+02, -2.904273231057853195e+02, 6.792426609688153150e+00, 4.200000000000000178e+00, 1.497999999999999998e+00
8.440503226231467124e+02, -2.903959611110475407e+02, 7.224488448004630747e+00, 4.200000000000000178e+00, 1.622500000000000053e+00
8.276798147652021953e+02, -2.903530233052821359e+02, 7.778572550655091788e+00, 4.200000000000000178e+00, 1.746999999999999886e+00
8.113138461611738421e+02, -2.902985230148572100e+02, 8.454532997368103153e+00, 4.200000000000000178e+00, 1.871499999999999941e+00
7.949532917994922627e+02, -2.902324735661410955e+02, 9.252223867872233498e+00, 4.200000000000000178e+00, 2.000000000000000000e+00
8.113003763757553770e+02, -2.901248449666742317e+02, 1.028572182010359803e+01, 4.200000000000000178e+00, 2.128499999999999837e+00
8.276546653647314997e+02, -2.900287494842013984e+02, 1.119758032326173591e+01, 4.200000000000000178e+00, 2.253000000000000114e+00
8.440152860173839144e+02, -2.899442026668787094e+02, 1.198764085668932466e+01, 4.200000000000000178e+00, 2.377499999999999947e+00
8.603813655846768143e+02, -2.898712200628623350e+02, 1.265574489972905781e+01, 4.200000000000000178e+00, 2.501999999999999780e+00
8.767520825256269745e+02, -2.898098156419521274e+02, 1.320175025535140456e+01, 4.200000000000000178e+00, 2.626500000000000057e+00
8.931265348605022609e+02, -2.897599976046195138e+02, 1.362557605132428407e+01, 4.200000000000000178e+00, 2.750999999999999890e+00
9.095037291821444114e+02, -2.897217728450275445e+02, 1.392715575418655760e+01, 4.200000000000000178e+00, 2.875499999999999723e+00
9.258826720833945956e+02, -2.896951482573394969e+02, 1.410642283047709356e+01, 4.200000000000000178e+00, 3.000000000000000000e+00
9.422625150231133375e+02, -2.896801286744570803e+02, 1.416333158163599393e+01, 4.200000000000000178e+00, 3.124500000000000277e+00
9.586424088778959458e+02, -2.896767114216120262e+02, 1.409791546684009589e+01, 4.200000000000000178e+00, 3.249000000000000110e+00
9.750213593671857097e+02, -2.896848921314626182e+02, 1.391022668923337413e+01, 4.200000000000000178e+00, 3.373499999999999943e+00
9.913983722104258050e+02, -2.897046664366673667e+02, 1.360031745195980335e+01, 4.200000000000000178e+00, 3.498000000000000220e+00
1.007772544333855876e+03, -2.897360284314051455e+02, 1.316825561364333019e+01, 4.200000000000000178e+00, 3.622500000000000053e+00
1.024143052191800507e+03, -2.897789662371705504e+02, 1.261417151099287004e+01, 4.200000000000000178e+00, 3.746999999999999886e+00
1.040509020795828746e+03, -2.898334665275954194e+02, 1.193821106427985512e+01, 4.200000000000000178e+00, 3.871500000000000163e+00
1.056869575157510553e+03, -2.898995159763116476e+02, 1.114052019377572478e+01, 4.200000000000000178e+00, 4.000000000000000000e+00
1.090483519078836707e+03, -3.447990319526232383e+02, 2.228104038755144956e+01, 4.400000000000000355e+00, 0.000000000000000000e+00
1.076521082744866817e+03, -3.449224497055234337e+02, 2.126377415470718546e+01, 4.400000000000000355e+00, 1.285000000000000031e-01
1.062551464315457906e+03, -3.450350069314756638e+02, 2.035027495015094701e+01, 4.400000000000000355e+00, 2.530000000000000027e-01
1.048575408355801756e+03, -3.451366878027656071e+02, 1.954068529432205636e+01, 4.400000000000000355e+00, 3.775000000000000022e-01
1.034593659431090146e+03, -3.452274764916791696e+02, 1.883514770765985347e+01, 4.400000000000000355e+00, 5.020000000000000018e-01
1.020606918478739772e+03, -3.453073587269761902e+02, 1.823379035415677052e+01, 4.400000000000000355e+00, 6.265000000000000568e-01
1.006615955700326367e+03, -3.453763255669991281e+02, 1.773668971825862783e+01, 4.400000000000000355e+00, 7.510000000000000009e-01
9.926216195572799279e+02, -3.454343691784079056e+02, 1.734391080108476757e+01, 4.400000000000000355e+00, 8.754999999999999449e-01
9.786247585110319278e+02, -3.454814817278619330e+02, 1.705551860375458162e+01, 4.400000000000000355e+00, 1.000000000000000000e+00
9.646260973878465848e+02, -3.455176575195488340e+02, 1.687155914618590202e+01, 4.400000000000000355e+00, 1.124500000000000055e+00
9.506263621785199120e+02, -3.455428979330141601e+02, 1.679201088722700419e+01, 4.400000000000000355e+00, 1.249000000000000110e+00
9.366264030912777798e+02, -3.455572057479552086e+02, 1.681683748639283138e+01, 4.400000000000000355e+00, 1.373499999999999943e+00
9.226270703343471951e+02, -3.455605837440690493e+02, 1.694600260319835883e+01, 4.400000000000000355e+00, 1.497999999999999998e+00
9.086291362973606738e+02, -3.455530362737127348e+02, 1.717945578041404886e+01, 4.400000000000000355e+00, 1.622500000000000053e+00
8.946333059271204320e+02, -3.455345734255373600e+02, 1.751709257468868586e+01, 4.400000000000000355e+00, 1.746999999999999886e+00
8.806403282676068329e+02, -3.455052065836810584e+02, 1.795879566635468549e+01, 4.400000000000000355e+00, 1.871499999999999941e+00
8.666509523628001261e+02, -3.454649471322821341e+02, 1.850444773574446700e+01, 4.400000000000000355e+00, 2.000000000000000000e+00
8.806133886967702438e+02, -3.453415293793819387e+02, 1.952171396858872399e+01, 4.400000000000000355e+00, 2.128499999999999837e+00
8.945830071261791545e+02, -3.452289721534297087e+02, 2.043521317314496955e+01, 4.400000000000000355e+00, 2.253000000000000114e+00
9.085590630858350778e+02, -3.451272912821397085e+02, 2.124480282897386019e+01, 4.400000000000000355e+00, 2.377499999999999947e+00
9.225408120105466878e+02, -3.450365025932262029e+02, 2.195034041563606309e+01, 4.400000000000000355e+00, 2.501999999999999780e+00
