"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
11996, 4.543666495100000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 8.794959605955510e-01, -4.731509359517547e-01, 8.511784908447106e-01
10637, 4.635708732500000e+01, 1.278907833500000e+01, -8.018616670499999e-01, 1.012406451311129e+00, -2.073299545205991e-01, 7.576716790974454e-01
10639, 4.636074604800000e+01, 1.280000000000000e+01, -8.015059925400000e-01, 9.720703973033101e-01, -2.880020625362364e-01, 8.362917248855010e-01
10803, 4.634973669300000e+01, 1.280000000000000e+01, -8.018746842100000e-01, 1.069032127032529e+00, -9.407860307779846e-02, 7.431410798299956e-01
10802, 4.634521184500000e+01, 1.278882637700000e+01, -8.022616302300000e-01, 1.041252950543424e+00, -1.496369560560096e-01, 7.438900839081614e-01
10640, 4.637174820800000e+01, 1.280000000000000e+01, -8.011337532600000e-01, 9.879076513718974e-01, -2.563275543990619e-01, 7.429438945562503e-01
11562, 4.636074604800000e+01, 1.280000000000000e+01, -7.984940074600000e-01, 1.137812683335858e+00, 4.348250952885913e-02, 7.482467422884551e-01
11897, 4.634958625500000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 1.012347805573907e+00, -2.074472459950427e-01, 9.364644020284267e-01
11152, 4.634973669300000e+01, 1.280000000000000e+01, -7.981253157900000e-01, 1.065385943255226e+00, -1.013709706324053e-01, 8.260299134756541e-01
11088, 4.637174820800000e+01, 1.280000000000000e+01, -7.988662467400000e-01, 1.131484303967222e+00, 3.082575079158633e-02, 8.620681898302184e-01
11089, 4.637332618300000e+01, 1.278758822200000e+01, -7.986527433100000e-01, 1.097416787781416e+00, -3.730928158002422e-02, 8.576545702087922e-01
11561, 4.638300089900000e+01, 1.278612723000000e+01, -7.989502547600000e-01, 1.161310562886607e+00, 9.047826863035624e-02, 7.163672557142686e-01
11338, 4.494709942300000e+01, 1.270268680300000e+01, -7.896905837000000e-01, 1.127867113699338e+00, 2.359137025581903e-02, 8.146004350523232e-01
10650, 4.631665160600000e+01, 1.280000000000000e+01, -8.029601386500000e-01, 9.998525719080932e-01, -2.324377133266704e-01, 8.376223823222987e-01
11895, 4.631655768400000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.045590559852025e-01, -4.230247451724518e-01, 9.243466996865426e-01
10788, 4.632770356800000e+01, 1.280000000000000e+01, -8.026012776500000e-01, 9.868917735850673e-01, -2.583593099727221e-01, 8.065324641096761e-01
11892, 4.632757354400000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.283539876706074e-01, -3.754348818016419e-01, 9.441317278127518e-01
11934, 4.630556565700000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 1.050652837274087e+00, -1.308371825946821e-01, 9.390194763591055e-01
10746, 4.516573465400000e+01, 1.267432342300000e+01, -8.247215903700000e-01, 1.002840313564383e+00, -2.264622300140902e-01, 7.776628362609893e-01
10656, 4.521532203600000e+01, 1.267857002700000e+01, -8.247598766499999e-01, 9.779252989237645e-01, -2.762922592953278e-01, 8.019902400312652e-01
10657, 4.518803595700000e+01, 1.265575029400000e+01, -8.265818836200000e-01, 9.873789189353843e-01, -2.573850192720881e-01, 8.050076643121524e-01
10745, 4.522553004100000e+01, 1.263780506500000e+01, -8.279600679100000e-01, 9.919804120001067e-01, -2.481820331426434e-01, 8.015887109838145e-01
10742, 4.525037158300000e+01, 1.267441575300000e+01, -8.253045356499999e-01, 1.000712482823584e+00, -2.307178914956882e-01, 7.736596275232561e-01
11922, 4.598667262100000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.591245294334680e-01, -3.138937982759207e-01, 8.366410065854019e-01
11928, 4.597563686900000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.338340844411420e-01, -3.644746882605727e-01, 8.219868454069199e-01
10669, 4.583850733400000e+01, 1.280000000000000e+01, -8.147752531700000e-01, 1.013951634816536e+00, -2.042395875097838e-01, 7.653257378393102e-01
10670, 4.585164099900000e+01, 1.280000000000000e+01, -8.145695389499999e-01, 1.015500102903454e+00, -2.011426513359477e-01, 8.010536153376814e-01
11941, 4.584364327100000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 1.042556088204784e+00, -1.470306807332893e-01, 8.176919856080279e-01
11940, 4.583265136700000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.845116975207949e-01, -2.631194621012669e-01, 8.069705486607357e-01
11990, 4.586051677600000e+01, 1.280000000000000e+01, -8.073486914600000e-01, 1.003564462560453e+00, -2.250139320219504e-01, 8.550477130276902e-01
11946, 4.585456140600000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.961146608212404e-01, -2.399135355003758e-01, 8.417055548912401e-01
11983, 4.549692675600000e+01, 1.280000000000000e+01, -8.078188797500000e-01, 9.835694896598450e-01, -2.650038778231667e-01, 8.164632285647175e-01
11949, 4.549156332900000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.903278940831653e-01, -2.514870689765261e-01, 7.920690332772941e-01
11502, 4.643982023400000e+01, 1.272555597400000e+01, -7.995889113700000e-01, 1.163190260070142e+00, 9.423766299742685e-02, 7.412911985746872e-01
10688, 4.413479131200000e+01, 1.232258305900000e+01, -8.493205088700000e-01, 1.007719453808303e+00, -2.167039495262499e-01, 8.151443366107912e-01
10939, 4.462121904000000e+01, 1.235560720300000e+01, -8.474415244700000e-01, 1.018862489583729e+00, -1.944178779753982e-01, 8.249233892633180e-01
10919, 4.469182770200000e+01, 1.236943343500000e+01, -8.462466579200000e-01, 1.025009460738426e+00, -1.821239356660049e-01, 8.179005773820465e-01
10682, 4.483456268300000e+01, 1.247893660200000e+01, -8.391460268499999e-01, 1.008339692585720e+00, -2.154634719714159e-01, 8.287570235480682e-01
10685, 4.476190799700000e+01, 1.248163788700000e+01, -8.390126797200000e-01, 1.001068508543645e+00, -2.300058400555662e-01, 8.334013148178099e-01
10713, 4.481612712500000e+01, 1.241979050600000e+01, -8.427014526400000e-01, 1.020836482694495e+00, -1.904698917538661e-01, 8.226642592496176e-01
10942, 4.475176751000000e+01, 1.240742750100000e+01, -8.437833014900000e-01, 1.017919758879713e+00, -1.963033393834310e-01, 8.240473196757386e-01
10868, 4.406371862000000e+01, 1.226960813100000e+01, -8.536176831300000e-01, 1.018282500698867e+00, -1.955778557451233e-01, 8.229130866991671e-01
10886, 4.494280501800000e+01, 1.258590046200000e+01, -8.312249278600000e-01, 9.872153013705441e-01, -2.577122544017684e-01, 8.301893992153127e-01
10762, 4.320997336800000e+01, 1.228696486800000e+01, -8.000000000000000e-01, 1.032801036399695e+00, -1.665407843434665e-01, 8.643157135775539e-01
11298, 4.320209995100000e+01, 1.226359025100000e+01, -7.766185134000000e-01, 1.138435155923410e+00, 4.472745470396421e-02, 8.003361299076679e-01
11296, 4.317969734300000e+01, 1.224325427300000e+01, -7.699801237300000e-01, 1.135619064524276e+00, 3.909527190569539e-02, 7.877291842025972e-01
11823, 4.360711457700000e+01, 1.237068680000000e+01, -7.825435005800000e-01, 1.062502917760465e+00, -1.071370216219276e-01, 8.444777576067947e-01
11460, 4.362575301000000e+01, 1.235472647700000e+01, -7.731972053400000e-01, 1.098993882821212e+00, -3.415509150043316e-02, 8.160873609943703e-01
11346, 4.432375716200000e+01, 1.253513801500000e+01, -7.804559216800000e-01, 1.142190305769001e+00, 5.223775439514533e-02, 8.191791925222176e-01
11929, 4.596459416200000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.022420952050455e-01, -4.276586667327657e-01, 8.464903367348745e-01
11939, 4.595361053800000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.297648319563770e-01, -3.726131932301027e-01, 8.299515304339130e-01
11065, 4.490936715000000e+01, 1.268618592600000e+01, -7.864322896900000e-01, 1.078966316475338e+00, -7.421022419218071e-02, 8.152833797666653e-01
10898, 4.478598040800000e+01, 1.232904861900000e+01, -8.473574611000000e-01, 1.029456056519227e+00, -1.732307441044018e-01, 8.178658469210985e-01
10793, 4.395304667800000e+01, 1.246896656600000e+01, -8.000000000000000e-01, 9.629007404283584e-01, -3.063413762861400e-01, 9.320933348935651e-01
11122, 4.358673938000000e+01, 1.235156689900000e+01, -7.754649057400000e-01, 1.177829345664632e+00, 1.235158341864073e-01, 7.919508046947710e-01
10958, 4.526891738400000e+01, 1.264290142100000e+01, -8.275309544100000e-01, 9.967481494046954e-01, -2.386465583334660e-01, 7.730380513466650e-01
11228, 4.531462134500000e+01, 1.280000000000000e+01, -7.955025409199999e-01, 9.934895333227668e-01, -2.451637904973231e-01, 9.400395718842368e-01
11227, 4.531068578500000e+01, 1.279226176000000e+01, -7.915473347799999e-01, 1.125361741936623e+00, 1.858062673038896e-02, 8.274971841148105e-01
11053, 4.391984632900000e+01, 1.244940105400000e+01, -7.849223944600000e-01, 1.133371924934192e+00, 3.460099272552641e-02, 8.015660391515950e-01
11055, 4.394533462900000e+01, 1.245377893500000e+01, -7.838944733500000e-01, 1.099134672876909e+00, -3.387351138903937e-02, 8.284900758088863e-01
11131, 4.390341315500000e+01, 1.243273880400000e+01, -7.785094787000000e-01, 1.095875144228701e+00, -4.039256868545448e-02, 8.060852225831839e-01
10924, 4.529132623000000e+01, 1.267817489700000e+01, -8.251110413400000e-01, 9.801120173978715e-01, -2.719188223471138e-01, 7.896350804192648e-01
10892, 4.532737591800000e+01, 1.272961939400000e+01, -8.208417731800000e-01, 9.927299942805734e-01, -2.466828685817100e-01, 7.723852360537701e-01
10933, 4.532937134000000e+01, 1.269438464900000e+01, -8.239561013300000e-01, 1.000336593622839e+00, -2.314696698971792e-01, 7.715190702123471e-01
11252, 4.454436158200000e+01, 1.259915861300000e+01, -7.856191688800001e-01, 1.091951499947436e+00, -4.823985724798430e-02, 8.512945436608841e-01
10804, 4.633873735200000e+01, 1.280000000000000e+01, -8.022392824900000e-01, 1.014749655366072e+00, -2.026435464107128e-01, 7.729135374668066e-01
11744, 4.521069430100000e+01, 1.277013763900000e+01, -7.922412036000001e-01, 1.098966694997485e+00, -3.420946714788720e-02, 8.229404704001768e-01
11433, 4.323985272000000e+01, 1.226381533600000e+01, -7.726128850200000e-01, 1.121236142119308e+00, 1.032942709575835e-02, 8.081172265375063e-01
10763, 4.603968513700000e+01, 1.241176876000000e+01, -8.192419489500000e-01, 1.078470064186100e+00, -7.520272877065624e-02, 7.830065641385863e-01
10765, 4.593176232400000e+01, 1.234248942500000e+01, -8.237073204100001e-01, 1.080144774347261e+00, -7.185330844833526e-02, 7.881411536933618e-01
10785, 4.599969432100000e+01, 1.250263279500000e+01, -8.184166642800000e-01, 1.074056246693214e+00, -8.403036375642879e-02, 7.861194667020661e-01
10800, 4.607751998300000e+01, 1.250882684300000e+01, -8.161284517400000e-01, 1.075634093340540e+00, -8.087467046177599e-02, 7.878153675475645e-01
10783, 4.581430447400000e+01, 1.229343391500000e+01, -8.279253663400000e-01, 1.080395093715110e+00, -7.135266971263698e-02, 7.899939164094985e-01
11678, 4.639200574700000e+01, 1.277975813600000e+01, -7.991204862200000e-01, 1.125133217704921e+00, 1.812357826698463e-02, 7.335201141318228e-01
10819, 4.563643165500000e+01, 1.243680019800000e+01, -8.290408195300000e-01, 1.067387891337001e+00, -9.736707446885529e-02, 7.946614869725455e-01
10883, 4.548993579400000e+01, 1.237795805700000e+01, -8.338196360100000e-01, 1.064544095008175e+00, -1.030546671265071e-01, 7.928240094851426e-01
10787, 4.595308174800000e+01, 1.255681509200000e+01, -8.184811219500000e-01, 1.066511032906473e+00, -9.912079132991146e-02, 7.853665971969240e-01
11891, 4.633858935300000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.262946638261045e-01, -3.795535294906478e-01, 9.307434750120790e-01
11361, 4.396702086600000e+01, 1.246259775600000e+01, -7.861446791400000e-01, 1.011751972207877e+00, -2.086389127271029e-01, 8.520805720909782e-01
11900, 4.626167502900000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 8.938539854214816e-01, -4.444348862998934e-01, 8.426477752896108e-01
10854, 4.559192845700000e+01, 1.263686884900000e+01, -8.243653092100000e-01, 1.042722655685639e+00, -1.466975457715778e-01, 7.887213560906753e-01
11666, 4.516231186600000e+01, 1.275748964500000e+01, -7.916313017900000e-01, 1.126186976547064e+00, 2.023109595127170e-02, 7.891939366528835e-01
10862, 4.510529041000000e+01, 1.275118678800000e+01, -8.000000000000000e-01, 9.623168847058837e-01, -3.075090877310893e-01, 9.902331550136595e-01
11084, 4.511577868500000e+01, 1.274268251200000e+01, -7.898325391200000e-01, 1.072473500091786e+00, -8.719585695928389e-02, 8.171720933951830e-01
11728, 4.510084085600000e+01, 1.274024163100000e+01, -7.903040966800000e-01, 1.118916835137282e+00, 5.690813131706384e-03, 7.812365805201453e-01
11967, 4.556159359700000e+01, 1.280000000000000e+01, -8.082365418300000e-01, 1.011884013334181e+00, -2.083748304744941e-01, 8.226445604050641e-01
11769, 4.508857564600000e+01, 1.273965637700000e+01, -7.914595041300000e-01, 1.028312896001635e+00, -1.755170651395859e-01, 9.068499173714976e-01
11453, 4.642772085800000e+01, 1.271721717800000e+01, -7.989885284500000e-01, 1.174060414347661e+00, 1.159779715524651e-01, 7.823378300352508e-01
10910, 4.648486110900000e+01, 1.267287957500000e+01, -8.000000000000000e-01, 1.149741734911658e+00, 6.734061268045943e-02, 7.561938800526576e-01
11258, 4.646996215600000e+01, 1.266493100100000e+01, -7.993058024600000e-01, 1.135815329671854e+00, 3.948780220085090e-02, 7.846117909743203e-01
11524, 4.507990479000000e+01, 1.273086220700000e+01, -7.884307260600000e-01, 1.121456090980848e+00, 1.076932481883874e-02, 8.168339978978123e-01
11938, 4.582163544300000e+01, 1.280000000000000e+01, -8.000000000000000e-01, 9.961933044162030e-01, -2.397562483104507e-01, 8.593858570280170e-01
11344, 4.388301474600000e+01, 1.241509066800000e+01, -7.737618965200000e-01, 1.084262693715712e+00, -6.361746971143312e-02, 8.165076701249204e-01
11275, 4.385115770100000e+01, 1.240576291900000e+01, -7.730758618200000e-01, 1.112342987581147e+00, -7.456881980561824e-03, 7.939031378640542e-01
11575, 4.672261953200000e+01, 1.216744274300000e+01, -7.971740490700000e-01, 1.133873891486328e+00, 3.560492582979968e-02, 7.638399512627069e-01
11661, 4.373345372400000e+01, 1.237682522100000e+01, -7.723321806600000e-01, 1.138927906782563e+00, 4.571295642226891e-02, 7.713897618998070e-01
11535, 4.646096163900000e+01, 1.264528762500000e+01, -7.985678219900000e-01, 1.130761326782755e+00, 2.937979642265409e-02, 7.565804029204297e-01
11321, 4.646734359300000e+01, 1.262835348100000e+01, -7.984194192400000e-01, 1.128771992979701e+00, 2.540112881654588e-02, 7.745857395481811e-01
11216, 4.643444681000000e+01, 1.270000640700000e+01, -7.988456768400000e-01, 1.146565822428923e+00, 6.098878771499017e-02, 7.627542873969024e-01
11431, 4.644067043800000e+01, 1.267786533000000e+01, -7.985789645100000e-01, 1.128520370959978e+00, 2.489788477709931e-02, 7.696907123278766e-01
11510, 4.346815294000000e+01, 1.219835186500000e+01, -7.466894194100000e-01, 1.112421559425677e+00, -7.299738291502766e-03, 7.952830007427849e-01
11349, 4.352235032600000e+01, 1.222789688700000e+01, -7.496879153500000e-01, 1.117472163423233e+00, 2.801469703608728e-03, 8.025735221098930e-01
10970, 4.480354342200000e+01, 1.235213201100000e+01, -7.538623863200000e-01, 1.112443085725507e+00, -7.256685691843233e-03, 7.987934525275947e-01
10971, 4.491315973900000e+01, 1.230607621700000e+01, -7.533655080400000e-01, 1.112116295179463e+00, -7.910266783930364e-03, 7.977816013981293e-01
10972, 4.486805659300000e+01, 1.240953652900000e+01, -7.571858190200000e-01, 1.114751321481722e+00, -2.640214179413292e-03, 7.976999786032705e-01
11633, 4.478187275400000e+01, 1.243619182400000e+01, -7.580303356100000e-01, 1.116453002544012e+00, 7.631479451677414e-04, 7.954299438638011e-01
11635, 4.470878891600000e+01, 1.238803678000000e+01, -7.548814488900000e-01, 1.117523189177663e+00, 2.903521212469506e-03, 7.922659229832204e-01
11636, 4.471050301500000e+01, 1.231673418400000e+01, -7.512847973100000e-01, 1.116520961658216e+00, 8.990661735759352e-04, 7.985425540478710e-01
11882, 4.494662676200000e+01, 1.239242568000000e+01, -7.572294868200000e-01, 1.121243200810322e+00, 1.034354447778751e-02, 7.932459623928559e-01
11806, 4.503353629500000e+01, 1.232257851100000e+01, -7.558094845200000e-01, 1.108747304312767e+00, -1.464824851732338e-02, 8.037963328188780e-01
11618, 4.482785145400000e+01, 1.248711644000000e+01, -7.613815834600000e-01, 1.119198611200354e+00, 6.254365257850392e-03, 7.995526218880499e-01
11676, 4.490384374200000e+01, 1.246745095600000e+01, -7.604605615300000e-01, 1.122380713911462e+00, 1.261857068006655e-02, 7.977222191296998e-01
10973, 4.524493295300000e+01, 1.268577321300000e+01, -7.756837620800000e-01, 1.117349795636245e+00, 2.556734129632420e-03, 7.980726312204116e-01
10974, 4.520630313500000e+01, 1.269139616600000e+01, -7.765826455900000e-01, 1.121158698162050e+00, 1.017453918124422e-02, 7.891238753132506e-01
10975, 4.521901973900000e+01, 1.266116565300000e+01, -7.737421658300000e-01, 1.122258541780781e+00, 1.237422641870545e-02, 7.952607042733323e-01
11538, 4.522242000600000e+01, 1.271417621600000e+01, -7.789634113800000e-01, 1.129860340088984e+00, 2.757782303511114e-02, 7.807345629387114e-01
11004, 4.525925558600000e+01, 1.264750778900000e+01, -7.727398601900000e-01, 1.115284170245448e+00, -1.574516651960511e-03, 7.994506655405399e-01
11532, 4.528880177600000e+01, 1.268085572700000e+01, -7.750941501900001e-01, 1.111662891470634e+00, -8.817074201588502e-03, 7.973352727625168e-01
11276, 4.526620465200000e+01, 1.270939607000000e+01, -7.777618747900000e-01, 1.114184604010511e+00, -3.773649121833866e-03, 7.919753993497239e-01
11277, 4.524395080700000e+01, 1.271782787100000e+01, -7.790289683300000e-01, 1.114287632174277e+00, -3.567592794302854e-03, 7.973858257035216e-01
11278, 4.517842134000000e+01, 1.266177112200000e+01, -7.739824840700000e-01, 1.125176039500272e+00, 1.820922185768703e-02, 7.902565562465781e-01
11658, 4.518093744400000e+01, 1.270041993400000e+01, -7.779988104400000e-01, 1.120041662349436e+00, 7.940467556015296e-03, 7.916959484632066e-01
11539, 4.519836115100000e+01, 1.272076105100000e+01, -7.804098027100000e-01, 1.121976917378762e+00, 1.181097761466754e-02, 7.808319606363548e-01
11690, 4.520724292600000e+01, 1.261961168400000e+01, -7.708184512200000e-01, 1.116401553020663e+00, 6.602488984701615e-04, 7.981582514974720e-01
10976, 4.572867356600000e+01, 1.267860287500000e+01, -7.793853909400000e-01, 1.093939505611953e+00, -4.426384591895083e-02, 8.092789406763178e-01
10977, 4.577280135100000e+01, 1.269948632100000e+01, -7.808462812600000e-01, 1.097267383403604e+00, -3.760809033564838e-02, 8.130981279908360e-01
10978, 4.573554217900000e+01, 1.271764950800000e+01, -7.807350360700001e-01, 1.095208267502383e+00, -4.172632213809146e-02, 8.141047109431826e-01
11779, 4.576265849200000e+01, 1.265372913000000e+01, -7.793435790800000e-01, 1.106892667548560e+00, -1.835752204573637e-02, 8.192119198867153e-01
11844, 4.570412157900000e+01, 1.270732962900000e+01, -7.798645335500000e-01, 1.097894579907688e+00, -3.635369732748161e-02, 8.141009874681403e-01
11682, 4.568367676900000e+01, 1.267580794400000e+01, -7.784803351100000e-01, 1.097887564885227e+00, -3.636772737240213e-02, 8.108021615382317e-01
11747, 4.572116798400000e+01, 1.262333859300000e+01, -7.776507509900000e-01, 1.108322226349609e+00, -1.549840444363815e-02, 8.001383537598667e-01
11319, 4.576507677900000e+01, 1.273641916400000e+01, -7.818552777700000e-01, 1.091816576039799e+00, -4.850970506325902e-02, 8.242334351934003e-01
10988, 4.581302054500000e+01, 1.270525956000000e+01, -7.818048398200000e-01, 1.094700492703260e+00, -4.274187173633637e-02, 8.214686375496432e-01
10984, 4.580080313900000e+01, 1.273221731400000e+01, -7.823562486300000e-01, 1.086314452637135e+00, -5.951395186858743e-02, 8.247072606958157e-01
11778, 4.580310865400000e+01, 1.266161389700000e+01, -7.804080279500000e-01, 1.103198695885944e+00, -2.574546537096900e-02, 8.107232130312106e-01
11422, 4.573570335700000e+01, 1.275337994100000e+01, -7.819879790299999e-01, 1.078192942779100e+00, -7.575697158465688e-02, 8.284973417108928e-01
11602, 4.570917862200000e+01, 1.273793757100000e+01, -7.810269269900000e-01, 1.091854574181233e+00, -4.843370878039099e-02, 8.207933130390271e-01
10979, 4.593327780300000e+01, 1.273747602200000e+01, -7.852310925000000e-01, 1.095654116322205e+00, -4.083462449844654e-02, 8.109254105900743e-01
10980, 4.591494125900000e+01, 1.275014054100000e+01, -7.851530146100000e-01, 1.091097983109987e+00, -4.994689092288373e-02, 8.187795235328981e-01
10981, 4.590688122900000e+01, 1.271914504400000e+01, -7.841739732400000e-01, 1.096284369353120e+00, -3.957411843661739e-02, 8.111348455348346e-01
11197, 4.594374601500000e+01, 1.275972909600000e+01, -7.860315955800000e-01, 1.091899352022411e+00, -4.834415309803486e-02, 8.156391334858397e-01
11451, 4.593461788000000e+01, 1.271178723000000e+01, -7.846244123200000e-01, 1.099807208502192e+00, -3.252844013847245e-02, 8.146787164143506e-01
11452, 4.596077677400000e+01, 1.273613530400000e+01, -7.858290418000000e-01, 1.096015135408245e+00, -4.011258632636716e-02, 8.133548523622969e-01
11470, 4.588680201400000e+01, 1.274647299900000e+01, -7.844588062800000e-01, 1.094446946413834e+00, -4.324896431518787e-02, 8.133044288787433e-01
11388, 4.592522401400000e+01, 1.277108228900000e+01, -7.859309189800000e-01, 1.075244032356741e+00, -8.165479242937401e-02, 8.270585971056312e-01
11049, 4.590165467700000e+01, 1.276730138400000e+01, -7.853394235000000e-01, 1.077935072392121e+00, -7.627271235861466e-02, 8.273840770254941e-01
11789, 4.592046687000000e+01, 1.267053361400000e+01, -7.832949961600000e-01, 1.104778989576076e+00, -2.258487799070474e-02, 8.131129964059484e-01
11713, 4.587815423600000e+01, 1.270710636200000e+01, -7.832282527100000e-01, 1.104432183415546e+00, -2.327849031176399e-02, 8.068975164808143e-01
10982, 4.581652851100000e+01, 1.275642040300000e+01, -7.833946487900000e-01, 1.085126772663719e+00, -6.188931181541868e-02, 8.272167234457092e-01
10983, 4.578814932400000e+01, 1.275657268800000e+01, -7.829139292600000e-01, 1.079303908868149e+00, -7.353503940655814e-02, 8.261186163860946e-01
11012, 4.580443277700000e+01, 1.277818996600000e+01, -7.839218752000000e-01, 1.081520631359508e+00, -6.910159442384156e-02, 8.177375731699097e-01
11253, 4.584024646600000e+01, 1.273045590000000e+01, -7.830638953400000e-01, 1.088040665785068e+00, -5.606152557272015e-02, 8.183797179933494e-01
11403, 4.582679422200000e+01, 1.278014953900000e+01, -7.843477718900000e-01, 1.080632060205251e+00, -7.087873673235423e-02, 8.223431569350491e-01
11293, 4.583889052600000e+01, 1.276334300100000e+01, -7.840131999800000e-01, 1.076621898052772e+00, -7.889906103731281e-02, 8.180233374160023e-01
11440, 4.578074424300000e+01, 1.277405773400000e+01, -7.834134907000000e-01, 1.067836560456358e+00, -9.646973623014164e-02, 8.223119063053690e-01
11414, 4.576124090700000e+01, 1.276321675900000e+01, -7.827261828700000e-01, 1.070652296142033e+00, -9.083826485878976e-02, 8.236597715056297e-01
10985, 4.525523385000000e+01, 1.273780949300000e+01, -7.815013560300000e-01, 1.106742021354612e+00, -1.865881443363282e-02, 7.985986737610330e-01
10986, 4.524471794300000e+01, 1.275599779800000e+01, -7.851753678800000e-01, 1.104111810955968e+00, -2.391923523092032e-02, 7.996670096822075e-01
10987, 4.523294033400000e+01, 1.273774348400000e+01, -7.821262352000000e-01, 1.128733507648966e+00, 2.532415815507516e-02, 7.873878835455532e-01
11112, 4.526417665700000e+01, 1.275725846200000e+01, -7.845993068300000e-01, 1.121783365950027e+00, 1.142387475719753e-02, 7.715880194168623e-01
11286, 4.527560893000000e+01, 1.273670097100000e+01, -7.808516898500000e-01, 1.117532809840920e+00, 2.922762538982493e-03, 7.811369170654049e-01
11043, 4.522609985400000e+01, 1.275550808900000e+01, -7.859771272300000e-01, 1.107341453988858e+00, -1.745994916514082e-02, 7.785816682272074e-01
11045, 4.525255951700000e+01, 1.277011732600000e+01, -7.883895854200000e-01, 1.086866160239821e+00, -5.841053666321460e-02, 8.155981773933922e-01
11285, 4.521288451400000e+01, 1.273820051300000e+01, -7.828746306500000e-01, 1.107404670033037e+00, -1.733351707678210e-02, 7.936701387545326e-01
11798, 4.584334478700000e+01, 1.268860314800000e+01, -7.819868947100000e-01, 1.096477633437933e+00, -3.918759026699092e-02, 8.084556599702916e-01
10989, 4.622303475900000e+01, 1.272692868500000e+01, -7.926302643399999e-01, 1.102469383168789e+00, -2.720409080527908e-02, 8.122243412671810e-01
10990, 4.619421637400000e+01, 1.273397951500000e+01, -7.919281332600000e-01, 1.101131904131527e+00, -2.987904887980219e-02, 8.117784909814387e-01
10991, 4.619422518600000e+01, 1.270195978600000e+01, -7.912616984200000e-01, 1.111585437641899e+00, -8.971981859058785e-03, 8.072254538997303e-01
11522, 4.620459945800000e+01, 1.275152109500000e+01, -7.925963910900000e-01, 1.098943591898869e+00, -3.425567334511870e-02, 8.071228154992592e-01
11000, 4.622892125400000e+01, 1.268937826000000e+01, -7.920282377200000e-01, 1.113548796526625e+00, -5.045264089607037e-03, 8.011952834317472e-01
11095, 4.625732599400000e+01, 1.271934389500000e+01, -7.935076596600000e-01, 1.105694466753573e+00, -2.075392363571149e-02, 8.045584062345282e-01
11426, 4.624754376700000e+01, 1.274581925400000e+01, -7.937576829000000e-01, 1.106124697611236e+00, -1.989346192038521e-02, 8.122343867410696e-01
11542, 4.622574786500000e+01, 1.275731757600000e+01, -7.933409620200000e-01, 1.094313334665667e+00, -4.351618781152266e-02, 8.113426125507516e-01
11400, 4.617238004300000e+01, 1.273623479300000e+01, -7.913452676200000e-01, 1.106320949278258e+00, -1.950095858633993e-02, 8.120355237790520e-01
11615, 4.618037526900000e+01, 1.276238639400000e+01, -7.921220996800000e-01, 1.091654911477969e+00, -4.883303418691876e-02, 8.067769460212979e-01
11734, 4.619235318900000e+01, 1.265829979000000e+01, -7.902988399600001e-01, 1.112040652764668e+00, -8.061551613519844e-03, 7.986977921030689e-01
11738, 4.615993556900000e+01, 1.270030787900000e+01, -7.902363485900000e-01, 1.108903420580005e+00, -1.433601598284673e-02, 8.059892091167062e-01
10992, 4.571786136800000e+01, 1.280000000000000e+01, -7.838225661100000e-01, 1.068455356199851e+00, -9.523214474315543e-02, 8.523985339782824e-01
10993, 4.570437105400000e+01, 1.280000000000000e+01, -7.837286161100000e-01, 1.072901865740340e+00, -8.633912566217683e-02, 8.619203471731818e-01
10994, 4.571228042700000e+01, 1.278583389000000e+01, -7.830697582800000e-01, 1.089973671369243e+00, -5.219551440437175e-02, 8.365851042877345e-01
12044, 4.571487152800000e+01, 1.280000000000000e+01, -7.918012973600000e-01, 8.691676046857045e-01, -4.938076477714477e-01, 8.704225454119184e-01
11420, 4.572964507200000e+01, 1.278101714400000e+01, -7.830276229000001e-01, 1.067564517897343e+00, -9.701382134816994e-02, 8.339999980980971e-01
11495, 4.573142407500000e+01, 1.280000000000000e+01, -7.839310670500000e-01, 1.069879187313348e+00, -9.238448251616170e-02, 8.723651999634308e-01
12046, 4.572690095100000e+01, 1.280000000000000e+01, -7.919237513800000e-01, 8.996640392128848e-01, -4.328147787170871e-01, 8.644007509837143e-01
11229, 4.569436381500000e+01, 1.278322036800000e+01, -7.827819329700000e-01, 1.078990668294183e+00, -7.416152055448988e-02, 8.277839982360089e-01
